,Date,News,Label
3166,27-Jan-17,Avoiding Catastrophe: Researchers Face Blockchain's Unknowns,1
3167,22-Feb-17,Bitcoin Advocacy Group Coin Center Collects $1 Million in New Contributions,1
3168,3-Mar-17,Beyond Immutability: Ethereum Classic Maps a Way Forward,0
3169,3-Mar-17,Bitcoin Lending Concept Debuted At Bank of Japan Event,1
3170,3-Mar-17,"Bitcoin Traders Still Bullish As Price Nears $1,300 Highs",1
3171,2-Mar-17,The $45-Dollar Question: What's Going On With the Price of Dash?,1
3172,2-Mar-17,North Dakota Bitcoin Bill Fails in House Vote,1
3173,27-Feb-17,Blockchain Trade Group Partners with Securities Industry Organization,1
3174,27-Feb-17,Citi Returns as Title Sponsor for Consensus 2017,0
3175,27-Feb-17,Russia's PM: Blockchain Tech Could Bring Big Changes,0
3176,27-Feb-17,Canada’s Securities Watchdog Seeks Blockchain Firms for Startup 'Sandbox',0
3177,27-Feb-17,BIS Report: DLT 'Promising' But 'A Long Way Off',0
3178,27-Feb-17,Bloq Buys Blockchain Analytics Firm Skry in First Acquisition,1
3179,28-Feb-17,BTCC Offers Fee-Free Dollar Trading for Post-PBoC Boost,1
3180,9-Feb-17,Winklevoss Bitcoin ETF Offering Expands to $100 Million,1
3181,14-Feb-17,China's Bitcoin Traders Are Losing Confidence in Exchange Prices,0
3182,14-Feb-17,Jury Selection Delayed in Bitcoin Exchange Trial,1
3183,14-Feb-17,Banking Giant Mizuho Invests in Japan's Biggest Bitcoin Exchange,0
3184,31-Jan-17,Greg Maxwell Breaks Down Blockchain: The 'Uncontrollable Noun',0
3185,31-Jan-17,Germany’s Central Bank Details Blockchain Trading Test Results,0
3186,31-Jan-17,NH Legislators Seek Money Transmission Exemption for Bitcoin Startups,1
3187,2-Feb-17,Webjet's Travel Bookings Blockchain Will Move to Pilot in 2017,1
3188,2-Feb-17,Bitfinex's 'Hack Credit' Token Reaches All-Time Price High,0
3189,21-Feb-17,Bitcoin Prices Hit Six-Week High as Traders Await ETF Decision,1
3190,21-Feb-17,Swift is Recruiting Banks for Blockchain Tests,0
3191,20-Feb-17,Rebranding The DAO: The Contentious Blockchain Concept is Back,0
3192,20-Feb-17,3 Smart Contract Misconceptions,1
3193,20-Feb-17,Where Bitcoin and Banking Collide,1
3194,17-Feb-17,NH Lawmakers Advance Proposed Bitcoin MSB Exemption,1
3195,17-Feb-17,Bank of Canada: Digital Currencies Need Regulation to Succeed,1
3196,17-Feb-17,3 Big Blockchain Ideas MIT is Working on Right Now,1
3197,17-Feb-17,Sberbank CEO: Commercial Blockchains Just Two Years Away,1
3198,17-Feb-17,Bitcoin Investor Roger Ver to Push for OKCoin Liquidation in Court,1
3199,17-Feb-17,The Big Mistakes Enterprises Are Making on Blockchain,0
3200,24-Jan-17,Hong Kong's BitVC Adds Fees For Exchange Traders,1
3201,24-Jan-17,Bitcoin’s Price Unfazed as China’s Exchanges Add Fees,0
3202,24-Jan-17,"Trust or No Trust, Traders Are Still Unsure About Ethereum Classic",0
3203,23-Feb-17,Bitcoin IoT Startup Filament Nets $9.5 Million in New Funding,1
3204,23-Feb-17,Bitcoin Price Surges to Within $30 of All-Time High,0
3205,22-Feb-17,Zcash Prices Sink Below $30 in Market First,1
3206,27-Jan-17,Fed Paper: DLT and Digital Currency Could 'Change Payments Landscape',1
3207,22-Feb-17,P2P Bitcoin Lender Bitbond Raises $1.2 Million in New Funding,1
3208,22-Feb-17,Northern Trust Goes Live With IBM-Powered Private Equities Blockchain,1
3209,21-Feb-17,"Bitcoin Price Tops $1,000 For Longest Stretch in History",0
3210,21-Feb-17,Decentralized Web Gets Visual Aid With New Blockstack Explorer,0
3211,21-Feb-17,California Lawmakers Consider Barring Bitcoin from Charity Raffles,1
3212,2-Mar-17,The Price of Bitcoin is Now Worth More Than One Ounce of Gold,1
3213,2-Mar-17,Reuters: Self-Proclaimed 'Satoshi' Craig Wright Still Seeking Bitcoin Patents,1
3214,2-Mar-17,Canada's Scotiabank Completes Blockchain Trial for Trade Reports,1
3215,27-Feb-17,DTCC Moves to Next Stage of Digital Asset Blockchain Trial,1
3216,27-Feb-17,Monax to Bring Ethereum Tech to Hyperledger Blockchain Group,0
3217,27-Feb-17,Banks Turn to Bitcoin Tracking in Fight Against Human Trafficking,0
3218,27-Feb-17,Overtaking Banking in the Race to Blockchain,0
3219,26-Feb-17,CoinDesk Research Releases 'Blockchains for Insurance' Report,1
3220,20-Feb-17,EU Lawmakers Propose to Ban Geo-Blocking of Digital Currency Users,0
3221,17-Feb-17,Financial Giant Fidelity Seeks Patent for Blockchain Voting System,0
3222,17-Feb-17,ASX CEO Expresses New Confidence in Blockchain Post-Trade Tests,0
3223,16-Feb-17,"Is Bitcoin Forming a New Price Floor at $1,000?",1
3224,21-Feb-17,Automaker Daimler AG Joins Hyperledger Blockchain Project,0
3225,27-Jan-17,Royal Bank of Canada Sees Role for Public Blockchains in Secure Payments,0
3226,27-Jan-17,"Bosch, Cisco, Gemalto and More: Tech Giants Team Up For Blockchain-IoT",0
3227,27-Jan-17,A Digital Currency Scam is Misusing the Rothschild Family Name,0
3228,2-Mar-17,The Lack of Blockchain Talent is Becoming An Industry Concern,1
3229,26-Feb-17,What Bitcoin Traders Should Know About Technical Analysis,1
3230,25-Feb-17,Who Broke the SHA1 Algorithm (And What Does It Mean for Bitcoin)?,1
3231,25-Feb-17,"After New Highs, Bitcoin Price Faces Uncertain Path Ahead",1
3232,24-Feb-17,Unanimous Vote Advances Blockchain Bill in Arizona Legislature,0
3233,9-Feb-17,China's Bitcoin Exchanges Impose Fees Following Central Bank Meeting,1
3234,9-Feb-17,"Bitcoin Price Sinks Below $1,000 as Exchanges Cut Services",1
3235,9-Feb-17,Two of China's Biggest Exchanges Stop Bitcoin Withdrawals,1
3236,9-Feb-17,LinkedIn Killer? Bitcoin Upstart 21 Takes on Social With Email Play,0
3237,9-Feb-17,Qiwi's CEO Will Head Up Russia's Distributed Ledger Efforts,1
3238,14-Feb-17,Hardware Over Hard Forks: How Accenture Plans to End Blockchain's Security Debate,0
3239,14-Feb-17,Arizona’s Proposed Blockchain Gun Tracking Ban Pushes Ahead,0
3240,13-Feb-17,"Bitcoin's Price Battles New Resistance in Bid to Breach $1,000",1
3241,13-Feb-17,Canadian Think Tank Proposes 3 Priorities for Blockchain Policy,1
3242,13-Feb-17,Hedge Funds Are Reportedly Racing to Buy Mt Gox Creditor Claims,0
3243,19-Feb-17,Sustainable Development Through Bitcoin,1
3244,19-Feb-17,Bitcoin Hash Functions Explained,1
3245,16-Feb-17,Austrian Utility Giant Trials Blockchain Energy Trading,0
3246,16-Feb-17,Commonwealth Bank Plans More Blockchain Investments in 2017,0
3247,16-Feb-17,Coin.mx Bitcoin Exchange Trial Begins in New York,0
3248,16-Feb-17,Why Bigger Might Not Be Better For Bitcoin Scaling,0
3249,2-Mar-17,Ethereum Spam Attacks Are Back – This Time on the Test Network,0
3250,2-Mar-17,47 Banks Complete DLT Cloud Pilot With Ripple Tech,0
3251,1-Mar-17,Bitcoin Price Sets New All-Time High for Second Day in a Row,1
3252,1-Mar-17,Thailand's National Stock Exchange is Building a Blockchain Market,1
3253,24-Feb-17,Sprint to Test Blockchain Platform for Connecting Telecoms,1
3254,24-Feb-17,Cloudflare Bug Triggers Password Warnings from Bitcoin Exchanges,1
3255,24-Feb-17,Malta's PM: The Rise of Cryptocurrencies 'Cannot Be Stopped',0
3256,24-Feb-17,"'Buy Bitcoin,' PwC Fintech Director Tells Fordham Students",1
3257,24-Feb-17,Edinburgh University Partners with IOHK on Blockchain Research Hub,0
3258,24-Feb-17,New Ethereum Proposal Aims to Supercharge Smart Contracts,1
3259,24-Feb-17,'Top 10' Blockchains Report Concludes: Now is the Time to Pivot,1
3260,18-Feb-17,Secretive ‘Enterprise Ethereum’ Project Gets Mixed Reactions at EDCON 2017,0
3261,18-Feb-17,Can Blockchain Make Music Great Again?,1
3262,17-Feb-17,"Altcoin Uptick Ends as Bitcoin Prices Pass $1,050",1
3263,5-Mar-17,The World's Largest Shipping Firm Now Tracks Cargo on Blockchain,1
3264,4-Mar-17,Why You Won't See Bitcoin in a Casino Anytime Soon,0
3265,4-Mar-17,Long Live Dogecoin: Why Developers Won't Let the Joke Currency Die,0
3266,4-Mar-17,A (Short) Guide to Blockchain Consensus Protocols,1
3267,3-Mar-17,Ether Prices Surge Past $20 to Approach All-Time Highs,0
3268,8-Mar-17,Maine Senator Seeks Commission to Study Blockchain-Based Elections,0
3269,8-Mar-17,"Bitcoin Startup Align Raises $24 Million, Rebrands as Veem",1
3270,10-Mar-17,Bitcoin Wallet Maker CoolBitX Raises $500k for Healthcare Solution,1
3271,9-Mar-17,From First Filing to Final Decision: The Journey of the Winklevoss Bitcoin ETF,1
3272,12-Mar-17,"Fire, Flesh & Blockchain: Dubai's DED Sees Truth as Economic Enabler",0
3273,11-Mar-17,Nobody Understands Bitcoin (And That's OK),1
3274,11-Mar-17,Using Google Trends to Detect Bitcoin Price Bubbles,1
3275,10-Mar-17,Industry Speaks Out in Aftermath of Bitcoin ETF Rejection,1
3276,10-Mar-17,Bitcoin Prices Plunge After SEC's ETF Refusal,1
3277,10-Mar-17,SEC Rejects Winklevoss Bitcoin ETF Bid,1
3278,10-Mar-17,Bitcoin ETF Result May Come After US Stock Market Close,0
3279,10-Mar-17,SEC Email Line Swamped Ahead of Winklevoss Bitcoin ETF Decision,1
3280,15-Mar-17,Coinbase to Charge Fees for On-Blockchain Transactions,0
3281,16-Mar-17,New IRS Filing Tries to Force Coinbase Into Handing Over its Data,1
3282,16-Mar-17,"Bloq Launches Blockchain Lab, Joins Enterprise Ethereum",0
3283,16-Mar-17,'Blockchain Revolution' Authors Launch Enterprise Research Effort,1
3284,16-Mar-17,German Central Bank Chief: Blockchain Could Make Markets Faster,1
3285,16-Mar-17,Patent Trolls Beware: 40 Firms Join Fight Against Blockchain IP Abuse,0
3286,16-Mar-17,Ether Price Tear Continues With New All-Time High,0
3287,3-Mar-17,Roger Ver Bets Against SegWit Bitcoin Upgrade at Anarchapulco,0
3288,3-Mar-17,Bitfinex Adds Market Trading For Dash (Again),0
3289,3-Mar-17,Fed Governor Voices Caution on Central Bank Digital Currencies,1
3290,3-Mar-17,Russian Payments Firm Qiwi Launches Blockchain Subsidiary,0
3291,3-Mar-17,Texas Lawmaker Proposes Constitutional Right to Own Bitcoin,1
3292,3-Mar-17,Australian Government Commits $350k to Blockchain Standards Effort,1
3293,3-Mar-17,A Framework for Valuing Crypto Tokens,0
3294,9-Mar-17,Ontario Securities Regulator Issues Warning About ICOs,0
3295,9-Mar-17,New Hampshire's Bitcoin MSB Exemption Clears First Vote,0
3296,9-Mar-17,Singapore's Central Bank Completes Digital Currency Trial,1
3297,9-Mar-17,Bitcoin Mining Pool Backs Rootstock Smart Contracts Effort,1
3298,9-Mar-17,A Public-Private Ethereum? It Won't Be As Easy As It Sounds,1
3299,9-Mar-17,China's Bitcoin Exchange Freeze May Be Likely to Continue,1
3300,9-Mar-17,2020 Vision: Why Startups Believe Blockchain Will Go Live in Dubai,1
3301,10-Mar-17,New Bitcoin Core Release Gives Boost to Block Relay Network,1
3302,10-Mar-17,Bitcoin Exchange Bitso Trials Canada-Mexico Remittance Service,1
3303,10-Mar-17,"Bitcoin Price Spikes Above $1,300 As ETF Outcome Nears",1
3304,10-Mar-17,How Bitcoin's P2P Layer Got a Speed Hike in the Latest Core Release,1
3305,10-Mar-17,Blockstack Launches Decentralized Internet Platform on Amazon's AWS,1
3306,15-Mar-17,'Gemcoin' Ponzi Scheme Operator Hit With $74 Million Judgment,0
3307,15-Mar-17,Canadian Police Issue Bitcoin Investment Scam Warning,1
3308,15-Mar-17,'Super UASF': Could a Clever Idea Break Bitcoin's Scaling Deadlock?,0
3309,15-Mar-17,Blockchain-Powered VR World Enters New Testing Phase,0
3310,16-Mar-17,Investment Firm Blockchain Capital is Launching a $10 Million ICO,1
3311,16-Mar-17,Bitcoin's Scaling Debate is Devolving Into an All-Out Twitter War,1
3312,16-Mar-17,Chinese Bank Union to Tackle Receipt Forgery With Blockchain,1
3313,3-Mar-17,Blockchain Adoption Optimism Suffers Setback at DTCC Fintech Event,1
3314,7-Mar-17,Will the Internet of Things Need Its Own Blockchain?,1
3315,7-Mar-17,Blockchain Academy to Launch in Indian State of Kerala,1
3316,24-Mar-17,Alibaba Turns to Blockchain in Fight Against Food Fraud,1
3317,24-Mar-17,Keep Calm and Bitcoin On? Developers Aren't Worrying About a Fork,1
3318,24-Mar-17,Hyperledger Bond Trading Platform Goes Open Source,0
3319,23-Mar-17,Bitcoin Core Roadmap Unveils Signature Optimization Plan,1
3320,23-Mar-17,Report: Bitcoin Social Media Scams Are On the Rise,1
3321,23-Mar-17,Ripple Prices Surge to 4-Month High,0
3322,23-Mar-17,A Major Bitcoin Scaling Meeting Could Take Place This May,1
3323,23-Mar-17,Web Browser Brave to Launch ICO for Ethereum Ad Token,0
3324,8-Mar-17,Bitstamp Partners with Banking Giant for Bitcoin Investment On-Ramp,1
3325,9-Mar-17,BIS Report: Wide-Scale DLT Use 'Years Away',1
3326,8-Mar-17,How Bitcoin Traders Are Preparing for the SEC's ETF Decision,1
3327,8-Mar-17,Could Smart Contract-Based Bribes Threaten Bitcoin Mining Pools?,1
3328,30-Mar-17,"Major Banks, Startups Advance Blockchain Syndicated Loan Pilot",0
3329,30-Mar-17,Litecoin Prices Jump 70% as Market Cap Adds Over $100 Million,0
3330,30-Mar-17,"Verizon, JetBlue Back Blockchain Firm Filament's $15 Million Funding",1
3331,30-Mar-17,Bitcoin Hardware Wallet Startup Ledger Raises $7 Million,1
3332,29-Mar-17,Economic Forum Highlights China's Rise in Blockchain R&D,0
3333,29-Mar-17,Survey: Europe's Online Shoppers Are Wary of Digital Currencies,1
3334,4-Apr-17,CoinDesk Launches Bitcoin Essay Series With Author Brian Patrick Eha,1
3335,14-Mar-17,CoinDesk Explainer: The Bitcoin Unlimited Debate,1
3336,15-Mar-17,Space & Time: How BitTorrent's Creator is Attacking Bitcoin Waste,1
3337,15-Mar-17,Polish Law Enforcement Investigating Bitcoin Exchange Shutdown,0
3338,14-Mar-17,Code Bug Exploit Sends Bitcoin Unlimited Nodes Offline,1
3339,14-Mar-17,Nasdaq is Helping Build a Blockchain Market for Ad Contracts,0
3340,16-Mar-17,"Illinois Joins R3, Unveils Expansive Blockchain Support Plan",0
3341,21-Mar-17,Nevada Lawmaker Moves to Block Taxes on Blockchain Transactions,1
3342,21-Mar-17,Threat or Opportunity? Blythe Masters Talks Blockchain Jobs Impact,0
3343,21-Mar-17,Aborted ENS Launch Marks Latest Setback for Ethereum Apps,1
3344,6-Mar-17,"Bitcoin Price Hits Resistance in Bid to Breach $1,300",1
3345,22-Mar-17,Who's Buying Bitcoin? Demand Persists Amid Fork Fears,1
3346,22-Mar-17,Developers Discuss Wallet Safety Under Hard Fork Conditions,0
3347,22-Mar-17,SAP Ariba Inks Blockchain Supply Chain Partnership With Everledger,1
3348,23-Mar-17,Storj to Migrate Decentralized Storage Service to Ethereum Blockchain,0
3349,23-Mar-17,Bitcoin Unlimited Nodes Recover After Second Bug Exploit,1
3350,23-Mar-17,Fork Fallout? A Bitcoin Split Could Become a Legal Mess,1
3351,23-Mar-17,Coinbase Receives Approval To Trade Ether and Litecoin in New York,1
3352,27-Mar-17,Beijing City Regulator Calls For Blockchain Standards,1
3353,27-Mar-17,European Commission Proposes Blockchain RegTech Pilot,0
3354,27-Mar-17,A Short Guide to Bitcoin Forks,1
3355,27-Mar-17,"IBM vs Microsoft: Two Tech Giants, Two Blockchain Visions",0
3356,27-Mar-17,Why Mizuho Believes Bitcoin Still Has a Future in Banking,0
3357,27-Mar-17,Wien Energie is Gearing Up for a Large-Scale Blockchain Rollout,0
3358,8-Mar-17,Why Bitcoin Remittance Companies Are Still Shrugging Off Swift,1
3359,8-Mar-17,Chinese Exchanges to Resume Bitcoin Withdrawals Pending Regulator Approval,1
3360,8-Mar-17,21 Adds List Feature to Bitcoin 'LinkedIn' Alternative,1
3361,8-Mar-17,One of Bitcoin's Big Funds is Selling Ahead of the ETF Decision,1
3362,7-Mar-17,SEC Expected to Decide Bitcoin ETF's Fate By Friday,1
3363,7-Mar-17,Russian PM Orders Research on Public Sector Blockchain Use,1
3364,7-Mar-17,Local Government in South Korea Taps Blockchain for Community Vote,0
3365,7-Mar-17,MIT Expo Spotlights Bitcoin Tech Concerns,1
3366,8-Mar-17,Rootstock is Fusing Lightning With On-Chain Scaling – On a Sidechain,1
3367,3-Apr-17,"Bitcoin Rebounds As Price Tops $1,100",1
3368,2-Apr-17,All Business? Bitcoin is Becoming a Hobby for Exchange Employees,1
3369,2-Apr-17,How Cornell Researchers Are Quietly Reinventing Private Blockchains,0
3370,1-Apr-17,Bitcoin vs Gold: Which is a Better Long-Term Bet?,0
3371,30-Mar-17,Hong Kong's Central Bank Partners on DLT Trade Finance Test,1
3372,30-Mar-17,Blockchain Platform MultiChain Enters Beta with 15 New Partners,0
3373,4-Apr-17,The Gold Rush Begins: The Day Bitcoin Topped the US Dollar,1
3374,4-Apr-17,Why the US Department of Health Just Couldn't Ignore Blockchain,1
3375,4-Apr-17,No Incentive? Algorand Blockchain Sparks Debate at Cryptography Event,1
3376,4-Apr-17,Purse Proposal Touts Extension Blocks as Bitcoin Scaling Solution,1
3377,14-Mar-17,Another Bitcoin ETF Deadline is Already Approaching,0
3378,14-Mar-17,"Bitcoin's Price Just Ended Its First Month Above $1,000",0
3379,14-Mar-17,EU Law Enforcement: Digital Currency is Impeding Investigations,0
3380,14-Mar-17,Snapcard to Shutter Bitcoin Wallet Service,1
3381,16-Mar-17,Alaskan Lawmakers Seek to License Bitcoin Businesses,1
3382,15-Mar-17,Delaware is Drafting Law That Would Recognize Blockchain Records,1
3383,15-Mar-17,Ethereum Price Tops $30 to Set New All-Time High,0
3384,20-Mar-17,"After New Highs, Ethereum Returns to Rangebound Trading",0
3385,6-Mar-17,What You Need to Know About Bitcoin's Upcoming Code Release,1
3386,6-Mar-17,Irish Fund Managers Complete Blockchain Data Reporting Trial,1
3387,6-Mar-17,Foxconn Subsidiary Debuts Blockchain-Powered Supply Chain Platform,1
3388,22-Mar-17,UN Group Advances Ethereum Aid Tracking Pilot,0
3389,23-Mar-17,Bats Exchange is Fighting the Winklevoss Bitcoin ETF Rejection,1
3390,7-Apr-17,The 'Big Block' Bitcoin Movement is Embracing Bcoin,0
3391,11-Apr-17,Euroclear Plans 2017 Launch for Blockchain Gold Market,0
3392,11-Apr-17,Two Months And Counting: Exchange Withdrawals Still Blocked in China,0
3393,11-Apr-17,Russia Eyes Legal Recognition for Bitcoin in 2018,1
3394,7-Mar-17,PBoC Official: China's Bitcoin Exchanges Need Strict Supervision,1
3395,7-Mar-17,State Street Wants to Monetize Blockchain With Artificial Intelligence,0
3396,1-Apr-17,Charts: Bitcoin's Golden Price Streak Comes to a Close,1
3397,31-Mar-17,Bitcoin Mining Fraud Lawsuit Moves Forward in New Jersey,1
3398,31-Mar-17,"Despite Reports, India's Bitcoin Policy Hasn’t Changed",1
3399,31-Mar-17,Ripple Prices Rise to Hit 2-Year High,0
3400,31-Mar-17,Arizona Governor Signs Blockchain Bill Into Law,1
3401,31-Mar-17,Japan's Bitcoin Law Goes Into Effect Tomorrow,0
3402,30-Mar-17,Chain and Thales Interlock for Blockchain Key Security Solution,1
3403,29-Mar-17,Digital Currency Exchange ShapeShift Raises $10.4 Million Series A,0
3404,28-Mar-17,Arizona Lawmakers Pass Blockchain Records Bill,0
3405,28-Mar-17,SEC Denies SolidX Bitcoin ETF Proposal,0
3406,28-Mar-17,Spanish Bank BBVA Joins Hyperledger Blockchain Project,1
3407,28-Mar-17,IBM Unveils Blockchain Platform for Oil Trade Finance,1
3408,28-Mar-17,More Banks to Sign Up for ING's Ethereum Oil Trading Platform,0
